Continent,WeekRange,Mean,Std,Min,Max
Asia,10/05/2020 - 16/05/2020,770.2420634920635,1855.7702133071637,-1,11656
Asia,17/05/2020 - 23/05/2020,852.1666666666666,1803.4470192923388,0,9709
Asia,24/05/2020 - 30/05/2020,888.484126984127,1857.5322499240758,0,8952
Asia,31/05/2020 - 06/06/2020,1078.8095238095239,2165.369536708814,0,10438
Asia,07/06/2020 - 13/06/2020,1178.6507936507937,2378.9300963806186,0,11929
Asia,14/06/2020 - 20/06/2020,1322.8412698412699,2706.761094760072,0,15403
Asia,21/06/2020 - 27/06/2020,1365.079365079365,3046.8374070355553,0,19906
Asia,28/06/2020 - 04/07/2020,1570.0714285714287,3733.1393135429416,0,24850
Asia,05/07/2020 - 11/07/2020,1640.313492063492,4251.598775091445,0,28606
Asia,12/07/2020 - 18/07/2020,1775.25,5418.475086952812,0,38697
Asia,19/07/2020 - 25/07/2020,2069.777777777778,7251.649969015996,-110,49310
Asia,26/07/2020 - 01/08/2020,2260.5396825396824,8573.93797649096,0,61242
Asia,02/08/2020 - 08/08/2020,2454.0833333333335,9445.406276813283,-1,64399
Asia,09/08/2020 - 15/08/2020,2583.09126984127,10240.631259508871,-2,66999
Asia,16/08/2020 - 22/08/2020,2642.3928571428573,10679.784377926013,0,69876
Asia,23/08/2020 - 29/08/2020,2789.3055555555557,11759.555814827392,0,85687
Asia,30/08/2020 - 05/09/2020,3096.6785714285716,13392.202583433174,0,90632
Asia,06/09/2020 - 12/09/2020,3450.9126984126983,15021.149565039832,0,97570
Asia,13/09/2020 - 19/09/2020,3564.5714285714284,15123.776616779296,0,97894
Asia,20/09/2020 - 26/09/2020,3446.0992063492063,13865.368610723428,0,88600
Asia,27/09/2020 - 03/10/2020,3359.6468253968255,13065.384005738224,0,86821
Asia,04/10/2020 - 10/10/2020,3276.7976190476193,11872.100123790942,0,78524
Asia,11/10/2020 - 17/10/2020,3104.4523809523807,10448.306564103312,0,67708
Asia,18/10/2020 - 24/10/2020,2967.246031746032,8908.809570930323,0,55839
Asia,25/10/2020 - 31/10/2020,2847.6785714285716,7861.88493384412,0,49881
Asia,01/11/2020 - 07/11/2020,3088.5992063492063,8077.6688790763965,0,50356
Asia,08/11/2020 - 14/11/2020,3208.345238095238,7884.106438305799,0,47905
Asia,15/11/2020 - 21/11/2020,3308.9880952380954,7628.3718435798255,0,46232
Asia,22/11/2020 - 28/11/2020,3964.1309523809523,8834.929853070687,0,44506
Asia,29/11/2020 - 05/12/2020,4172.087301587301,8637.23080854951,0,38772
Asia,06/12/2020 - 12/12/2020,7071.757936507936,52217.57371184082,0,823225
Asia,13/12/2020 - 19/12/2020,3528.972222222222,7214.881578684743,0,32102
Asia,20/12/2020 - 26/12/2020,3136.9206349206347,6368.685863436996,0,29499
Asia,27/12/2020 - 02/01/2021,2859.7658730158732,5711.331091209157,0,27849
Asia,03/01/2021 - 09/01/2021,2900.9325396825398,5470.4402890069405,0,36867
Asia,10/01/2021 - 16/01/2021,2904.6150793650795,5006.456054908689,0,24303
Asia,17/01/2021 - 23/01/2021,2648.190476190476,4593.245629592812,0,23178
Asia,24/01/2021 - 30/01/2021,2540.5158730158732,4320.881327456494,0,20800
Asia,31/01/2021 - 06/02/2021,2387.2619047619046,3918.961973667636,0,18083
Asia,07/02/2021 - 13/02/2021,2208.6468253968255,3552.58800428043,0,15808
Asia,14/02/2021 - 20/02/2021,2137.3253968253966,3446.6563584229875,0,14264
Asia,21/02/2021 - 27/02/2021,2303.1785714285716,3636.292532556729,0,16752
Asia,28/02/2021 - 06/03/2021,2395.0158730158732,3778.0742148157187,0,18754
Asia,07/03/2021 - 13/03/2021,2636.4920634920636,4484.837411712772,0,25320
Asia,14/03/2021 - 20/03/2021,3258.4484126984125,6547.279659032684,0,43846
Asia,21/03/2021 - 27/03/2021,4137.825396825397,9716.47906371887,0,62714
Asia,28/03/2021 - 03/04/2021,5258.023809523809,13526.283917652501,0,93249
Asia,04/04/2021 - 10/04/2021,7364.444444444444,21971.76423037776,0,152879
Asia,11/04/2021 - 17/04/2021,9962.920634920634,34913.656173994554,-53,261394
Asia,18/04/2021 - 24/04/2021,12769.111111111111,51576.11247501515,0,349691
Asia,25/04/2021 - 01/05/2021,13808.853174603175,61029.291355290654,0,401993
Asia,02/05/2021 - 08/05/2021,13881.694444444445,64199.30980718571,0,414188
Asia,09/05/2021 - 15/05/2021,11949.761904761905,55959.437654042136,0,366494
Asia,16/05/2021 - 22/05/2021,9738.34126984127,43185.21248424471,0,281386
Asia,23/05/2021 - 29/05/2021,7706.162698412699,32007.484237852437,0,222315
Asia,30/05/2021 - 05/06/2021,5805.5317460317465,21401.771456705254,0,152734
Asia,06/06/2021 - 12/06/2021,4583.956349206349,14785.052381455736,0,100636
Asia,13/06/2021 - 19/06/2021,4069.3611111111113,10584.91279195546,0,70421
Asia,20/06/2021 - 26/06/2021,4079.7738095238096,8953.511121944586,0,54069
Asia,27/06/2021 - 03/07/2021,4456.31746031746,8711.536588883437,0,48786
Asia,04/07/2021 - 10/07/2021,5158.861111111111,9442.025748725597,0,45892
Asia,11/07/2021 - 17/07/2021,6071.81746031746,10877.28903923402,0,56757
Asia,18/07/2021 - 24/07/2021,6216.9484126984125,11704.606648245675,-59375,66121
Asia,25/07/2021 - 31/07/2021,7541.0515873015875,10999.37812626963,0,47791
Asia,01/08/2021 - 07/08/2021,7962.841269841269,11031.952404501319,0,44643
Asia,08/08/2021 - 14/08/2021,7958.777777777777,10713.110190714395,0,42541
Asia,15/08/2021 - 21/08/2021,7687.5515873015875,9941.705239897705,0,50228
Asia,22/08/2021 - 28/08/2021,7655.603174603175,10248.785409393578,0,46759
Asia,29/08/2021 - 04/09/2021,7154.857142857143,9795.233184303936,-1,47092
Asia,05/09/2021 - 11/09/2021,6459.333333333333,8905.985803462416,0,43263
Asia,12/09/2021 - 18/09/2021,5771.063492063492,8152.915968705027,0,35662
Asia,19/09/2021 - 25/09/2021,5287.56746031746,7849.97787949612,0,31923
Asia,26/09/2021 - 02/10/2021,4703.349206349207,7320.74461718745,0,29386
Asia,03/10/2021 - 09/10/2021,4389.297619047619,7335.8909198788415,-23,30438
Asia,10/10/2021 - 16/10/2021,4124.908730158731,7364.989593796872,0,33860
Asia,17/10/2021 - 23/10/2021,4013.6150793650795,7548.613195676344,0,36728
Asia,24/10/2021 - 30/10/2021,3863.1746031746034,7545.334121511708,0,39203
Asia,31/10/2021 - 06/11/2021,3930.1746031746034,8038.614368001496,0,40210
Asia,07/11/2021 - 13/11/2021,3641.5793650793653,7584.0762776826,0,39584
Asia,14/11/2021 - 20/11/2021,3430.809523809524,7130.322663546401,0,37620
Asia,21/11/2021 - 27/11/2021,3451.376984126984,7297.011022964743,-1149,39132
Asia,28/11/2021 - 04/12/2021,3175.8214285714284,6680.592553985587,0,33170
Asia,05/12/2021 - 11/12/2021,3090.7103174603176,6368.915583095313,-18,32013
Asia,12/12/2021 - 18/12/2021,2862.2261904761904,6206.199475420824,0,34062
Asia,19/12/2021 - 25/12/2021,2679.0674603174602,5700.475438287811,-11,27680
Asia,26/12/2021 - 01/01/2022,3268.84126984127,7157.244671064228,0,40786
Asia,02/01/2022 - 08/01/2022,7033.273809523809,19284.021491506614,0,159632
Asia,09/01/2022 - 15/01/2022,13832.924603174602,39605.83590602537,0,271202
Asia,16/01/2022 - 22/01/2022,18708.04761904762,52927.229177090485,0,347254
Asia,23/01/2022 - 29/01/2022,21284.603174603173,48616.12481620365,0,306064
Asia,30/01/2022 - 05/02/2022,21779.960317460318,39354.4359263614,0,209918
Asia,06/02/2022 - 12/02/2022,21137.79365079365,37080.22494523359,0,202211
Asia,13/02/2022 - 19/02/2022,20193.944444444445,36530.369872761024,0,195813
Asia,20/02/2022 - 26/02/2022,19930.309523809523,37029.843517838504,0,171448
Asia,27/02/2022 - 05/03/2022,21594.257936507936,45594.717032173365,0,266838
Asia,06/03/2022 - 12/03/2022,23249.353174603173,65069.032582338754,-343,454212
Asia,13/03/2022 - 19/03/2022,24929.801587301587,80951.08838594353,0,621317
Asia,20/03/2022 - 26/03/2022,19013.448412698413,63909.33435586759,0,490707
Asia,27/03/2022 - 02/04/2022,15728.04365079365,53752.404526463484,0,424528
Asia,03/04/2022 - 09/04/2022,11330.388888888889,37266.56756417867,0,286243
Asia,10/04/2022 - 16/04/2022,8005.630952380952,25849.030182450184,0,210676
Asia,17/04/2022 - 23/04/2022,5532.658730158731,16128.616138541629,0,118445
Asia,24/04/2022 - 30/04/2022,4225.043650793651,12505.26135942027,-25,107990
Asia,01/05/2022 - 07/05/2022,3286.472222222222,8862.805253832044,0,51020
Asia,08/05/2022 - 14/05/2022,4624.321428571428,15321.876600781605,0,128954
Asia,15/05/2022 - 21/05/2022,4567.039682539683,14364.825300114217,-291,89420
Asia,22/05/2022 - 28/05/2022,4235.079365079365,14453.366019459996,-9342,94796
Asia,29/05/2022 - 04/06/2022,3586.4285714285716,12804.054661853104,0,88248
Asia,05/06/2022 - 11/06/2022,3459.214285714286,12030.702052424765,0,82990
Asia,12/06/2022 - 18/06/2022,3241.4841269841268,9847.376431993069,0,68931
Asia,19/06/2022 - 25/06/2022,3233.5158730158732,8349.018264909644,0,56366
Asia,26/06/2022 - 02/07/2022,3664.2103174603176,7643.636648256537,0,44417
Asia,03/07/2022 - 09/07/2022,4512.789682539683,9631.544104248516,0,57113
Asia,10/07/2022 - 16/07/2022,6469.063492063492,17131.22890178039,0,117095
Asia,17/07/2022 - 23/07/2022,9653.02380952381,29981.633183899976,-1024,226532
Asia,24/07/2022 - 30/07/2022,12275.650793650793,41646.97355501252,0,365424
Asia,31/07/2022 - 06/08/2022,15631.686507936507,53022.62758769807,0,406322
Asia,07/08/2022 - 13/08/2022,11969.404761904761,38781.13947833282,0,250288
Asia,14/08/2022 - 20/08/2022,13858.694444444445,44294.406831603854,0,260999
Asia,21/08/2022 - 27/08/2022,11629.690476190477,37875.04198716236,0,243490
Asia,28/08/2022 - 03/09/2022,9699.79365079365,28117.474607295586,0,169508
Asia,04/09/2022 - 10/09/2022,8016.222222222223,21800.744890190188,0,129782
Asia,11/09/2022 - 17/09/2022,7504.742063492064,20253.505697060278,0,165336
Asia,18/09/2022 - 24/09/2022,5885.837301587301,14615.868051052403,0,77373
Asia,25/09/2022 - 01/10/2022,4879.678571428572,12060.052868503219,0,49979
Asia,02/10/2022 - 08/10/2022,3978.2579365079364,10221.261440507024,-108,54874
Asia,09/10/2022 - 15/10/2022,4032.7420634920636,9998.976928589378,-159,53374
Asia,16/10/2022 - 22/10/2022,3689.5238095238096,9342.066121674667,0,44854
Asia,23/10/2022 - 29/10/2022,3852.8849206349205,10201.27840040846,0,50294
Asia,30/10/2022 - 05/11/2022,4299.246031746032,12412.735321529042,0,74170
Asia,06/11/2022 - 12/11/2022,4771.662698412699,14877.274362178283,-1211,87410
Asia,13/11/2022 - 19/11/2022,5120.472222222223,16571.950925504007,-568,107702
Asia,20/11/2022 - 26/11/2022,5555.3452380952385,19051.676550642358,0,133361
Asia,27/11/2022 - 03/12/2022,5734.003968253968,20266.461490221853,0,138396
Asia,04/12/2022 - 10/12/2022,6190.480158730159,22249.39232769731,0,149383
Asia,11/12/2022 - 17/12/2022,7213.785714285715,27226.358073490675,0,190607
Asia,18/12/2022 - 24/12/2022,7832.626984126984,29696.227198290628,0,206943
Asia,25/12/2022 - 31/12/2022,7822.964285714285,29123.694581327563,0,216219
Asia,01/01/2023 - 07/01/2023,7894.888888888889,30548.559586995165,0,245542
Asia,08/01/2023 - 14/01/2023,6334.1349206349205,26093.951098404912,0,198873
Asia,15/01/2023 - 21/01/2023,4345.075396825397,17042.245308925445,0,126799
Asia,22/01/2023 - 28/01/2023,3181.2658730158732,11643.516457786069,0,93801
Asia,29/01/2023 - 04/02/2023,2649.595238095238,8612.59585568507,-13,55537
Asia,05/02/2023 - 11/02/2023,2191.2658730158732,6910.764806005941,-1225,44755
Asia,12/02/2023 - 18/02/2023,1770.3174603174602,5148.387028036148,-17,32070
Asia,19/02/2023 - 25/02/2023,1292.6150793650793,3921.727722996272,0,19410
Asia,26/02/2023 - 04/03/2023,1009.5833333333334,3167.908709328198,0,14792
Asia,05/03/2023 - 11/03/2023,1042.7333333333333,3140.7692072815253,0,14113
Europe,19/01/2020 - 25/01/2020,0.026785714285714284,0.21052578659420043,0,2
Europe,26/01/2020 - 01/02/2020,0.09183673469387756,0.40728581771319844,0,3
Europe,02/02/2020 - 08/02/2020,0.11734693877551021,0.6652588484390706,0,6
Europe,09/02/2020 - 15/02/2020,0.05612244897959184,0.2519936208108379,0,2
Europe,16/02/2020 - 22/02/2020,0.32653061224489793,3.2337182225184415,0,42
Europe,23/02/2020 - 29/02/2020,6.903061224489796,31.048445038339633,-1,240
Europe,01/03/2020 - 07/03/2020,41.81122448979592,139.50910300794953,0,1247
Europe,08/03/2020 - 14/03/2020,181.91326530612244,499.3418926665849,0,3497
Europe,15/03/2020 - 21/03/2020,505.25,1092.7142745921442,0,6557
Europe,22/03/2020 - 28/03/2020,1021.2091836734694,1872.3330303475966,0,9630
Europe,29/03/2020 - 04/04/2020,1090.5765306122448,2398.7830545572438,-17105,8195
Europe,05/04/2020 - 11/04/2020,989.0612244897959,1618.6141417342442,-3534,6278
Europe,12/04/2020 - 18/04/2020,1269.0510204081634,4069.950131043185,0,50740
Europe,19/04/2020 - 25/04/2020,707.7142857142857,1466.460850360836,-10034,6948
Europe,26/04/2020 - 02/05/2020,559.1887755102041,976.441214939404,-1457,5435
Europe,03/05/2020 - 09/05/2020,436.7295918367347,716.5578355113096,0,4129
Europe,10/05/2020 - 16/05/2020,358.9948979591837,601.8592773376724,0,3583
Europe,17/05/2020 - 23/05/2020,297.7091836734694,485.8829363258845,0,3041
Europe,24/05/2020 - 30/05/2020,264.6938775510204,442.44608903900735,-559,3282
Europe,31/05/2020 - 06/06/2020,225.03061224489795,498.52549669295394,-3250,4271
Europe,07/06/2020 - 13/06/2020,236.21428571428572,305.6965899845877,0,1437
Europe,14/06/2020 - 20/06/2020,242.05612244897958,309.3886808021219,-148,1496
Europe,21/06/2020 - 27/06/2020,241.64795918367346,302.5613454151132,0,1698
Europe,28/06/2020 - 04/07/2020,202.20408163265307,217.24791270113144,-410,924
Europe,05/07/2020 - 11/07/2020,216.22448979591837,227.22443578472598,0,1244
Europe,12/07/2020 - 18/07/2020,246.3622448979592,300.93767376372006,0,2045
Europe,19/07/2020 - 25/07/2020,317.93367346938777,491.97234724121046,0,4581
Europe,26/07/2020 - 01/08/2020,398.33673469387753,643.8138995939033,0,6361
Europe,02/08/2020 - 08/08/2020,493.3826530612245,934.130442494503,0,8532
Europe,09/08/2020 - 15/08/2020,595.3724489795918,1083.9510912687385,0,8618
Europe,16/08/2020 - 22/08/2020,726.1581632653061,1608.397307238799,0,16269
Europe,23/08/2020 - 29/08/2020,868.3469387755102,2081.6231245982967,0,19382
Europe,30/08/2020 - 05/09/2020,1005.8163265306123,2372.294688517422,0,23572
Europe,06/09/2020 - 12/09/2020,1235.5714285714287,2741.6732491542834,0,26560
Europe,13/09/2020 - 19/09/2020,1493.0561224489795,3064.7917320654396,0,27404
Europe,20/09/2020 - 26/09/2020,1794.841836734694,3539.1243999675744,0,31428
Europe,27/09/2020 - 03/10/2020,1980.3316326530612,3699.4127513485705,0,31785
Europe,04/10/2020 - 10/10/2020,2994.7755102040815,4743.00228737704,0,26677
Europe,11/10/2020 - 17/10/2020,4063.576530612245,5733.163213271575,0,32100
Europe,18/10/2020 - 24/10/2020,6001.443877551021,8277.278040262298,0,45240
Europe,25/10/2020 - 31/10/2020,8053.306122448979,10862.118327573988,0,72017
Europe,01/11/2020 - 07/11/2020,9246.352040816326,15190.106621848448,-47301,104314
Europe,08/11/2020 - 14/11/2020,8356.265306122448,10405.250789423108,0,52386
Europe,15/11/2020 - 21/11/2020,7770.892857142857,9190.72043903314,0,45210
Europe,22/11/2020 - 28/11/2020,6502.724489795918,7012.4811283159215,0,32733
Europe,29/11/2020 - 05/12/2020,5783.438775510204,5791.185523315853,0,24110
Europe,06/12/2020 - 12/12/2020,5957.709183673469,5991.388828517086,0,29875
Europe,13/12/2020 - 19/12/2020,6477.581632653061,7092.919366304094,0,35383
Europe,20/12/2020 - 26/12/2020,6155.984693877551,8462.393011543236,0,39988
Europe,27/12/2020 - 02/01/2021,6537.433673469388,10569.074579516084,0,57724
Europe,03/01/2021 - 09/01/2021,7799.989795918367,12426.191712747177,0,68053
Europe,10/01/2021 - 16/01/2021,7190.75,11394.634261915584,0,61422
Europe,17/01/2021 - 23/01/2021,6486.132653061224,11037.561385850386,0,84287
Europe,24/01/2021 - 30/01/2021,5840.852040816327,10186.069607295174,0,93822
Europe,31/01/2021 - 06/02/2021,5074.816326530612,8756.236503754384,-458,79686
Europe,07/02/2021 - 13/02/2021,4202.469387755102,5935.514536621294,0,47095
Europe,14/02/2021 - 20/02/2021,4059.5867346938776,5199.054765926705,0,30251
Europe,21/02/2021 - 27/02/2021,4585.102040816327,5652.275704146792,0,31230
Europe,28/02/2021 - 06/03/2021,4400.117346938776,8139.789218685005,-74347,26079
Europe,07/03/2021 - 13/03/2021,5286.8622448979595,6554.531621389739,0,29650
Europe,14/03/2021 - 20/03/2021,6057.035714285715,7766.2216027701215,0,37638
Europe,21/03/2021 - 27/03/2021,6901.7959183673465,9525.795962929704,-2214,64225
Europe,28/03/2021 - 03/04/2021,6590.923469387755,9372.588635621141,-1160,57911
Europe,04/04/2021 - 10/04/2021,5564.408163265306,10408.527353494626,-4860,96842
Europe,11/04/2021 - 17/04/2021,6197.035714285715,11291.941613323987,0,117900
Europe,18/04/2021 - 24/04/2021,5106.984693877551,7512.141764641572,0,44003
Europe,25/04/2021 - 01/05/2021,4209.6377551020405,6140.06136162465,0,31202
Europe,02/05/2021 - 08/05/2021,3332.535714285714,4884.051335725292,0,24745
Europe,09/05/2021 - 15/05/2021,2668.173469387755,3822.7662088731995,0,20030
Europe,16/05/2021 - 22/05/2021,288.09183673469386,25267.399306712516,-349116,18128
Europe,23/05/2021 - 29/05/2021,1566.984693877551,2289.2082798387896,0,13933
Europe,30/05/2021 - 05/06/2021,1279.4234693877552,2049.8292184672996,0,15393
Europe,06/06/2021 - 12/06/2021,1073.5969387755101,1874.3192366326218,0,14004
Europe,13/06/2021 - 19/06/2021,850.3316326530612,1826.5842178340415,0,10809
Europe,20/06/2021 - 26/06/2021,971.0408163265306,2709.2359824463238,-28,17943
Europe,27/06/2021 - 03/07/2021,1483.1020408163265,4571.732476390993,-23,27556
Europe,04/07/2021 - 10/07/2021,2331.8469387755104,6477.148552513206,0,35200
Europe,11/07/2021 - 17/07/2021,3504.908163265306,9470.242451705599,0,53969
Europe,18/07/2021 - 24/07/2021,3914.3469387755104,9871.680713784946,0,61628
Europe,25/07/2021 - 31/07/2021,3457.0204081632655,8210.972691034523,0,61625
Europe,01/08/2021 - 07/08/2021,3379.3826530612246,7777.1357697439535,0,55939
Europe,08/08/2021 - 14/08/2021,3489.5102040816328,7325.190520312063,0,39638
Europe,15/08/2021 - 21/08/2021,3561.326530612245,7103.7161928979995,0,36987
Europe,22/08/2021 - 28/08/2021,3680.9948979591836,7455.961736790677,0,37962
Europe,29/08/2021 - 04/09/2021,3517.7755102040815,7227.61323164632,-1707,42065
Europe,05/09/2021 - 11/09/2021,3542.9591836734694,7234.145367514084,0,40801
Europe,12/09/2021 - 18/09/2021,3295.714285714286,5779.180361546268,-1176,32292
Europe,19/09/2021 - 25/09/2021,3353.581632653061,6300.572868416412,0,35764
Europe,26/09/2021 - 02/10/2021,3658.862244897959,6674.863501641184,0,37485
Europe,03/10/2021 - 09/10/2021,3948.311224489796,7121.869897793987,0,39730
Europe,10/10/2021 - 16/10/2021,4451.413265306122,8035.145336079845,-1096,44556
Europe,17/10/2021 - 23/10/2021,5597.826530612245,9389.091363727413,0,51484
Europe,24/10/2021 - 30/10/2021,6292.2295918367345,8901.614422480028,0,43922
Europe,31/10/2021 - 06/11/2021,6881.857142857143,8957.128312704712,0,48088
Europe,07/11/2021 - 13/11/2021,8132.632653061224,10543.540759217813,0,73058
Europe,14/11/2021 - 20/11/2021,9792.770408163266,13029.268930957804,0,102186
Europe,21/11/2021 - 27/11/2021,11422.801020408164,16352.821296494243,0,137294
Europe,28/11/2021 - 04/12/2021,11855.948979591836,17287.72416151307,0,140890
Europe,05/12/2021 - 11/12/2021,11553.954081632653,17769.69881865118,-83,134401
Europe,12/12/2021 - 18/12/2021,11959.647959183674,19158.08596064418,0,108086
Europe,19/12/2021 - 25/12/2021,13873.852040816326,26069.74856258605,0,122448
Europe,26/12/2021 - 01/01/2022,24446.336734693876,49445.34390149704,0,232200
Europe,02/01/2022 - 08/01/2022,34573.62244897959,68190.89125321657,0,372766
Europe,09/01/2022 - 15/01/2022,38700.40306122449,70158.32915339193,0,359550
Europe,16/01/2022 - 22/01/2022,45078.4081632653,79117.7331037981,0,461517
Europe,23/01/2022 - 29/01/2022,49658.57142857143,76976.95828159996,0,501635
Europe,30/01/2022 - 05/02/2022,48365.27551020408,85911.46055792268,0,847371
Europe,06/02/2022 - 12/02/2022,37774.9081632653,61900.55353119586,-33955,446255
Europe,13/02/2022 - 19/02/2022,25994.413265306124,45327.916493691875,-5532,411414
Europe,20/02/2022 - 26/02/2022,20185.622448979593,39511.71382079906,0,381004
Europe,27/02/2022 - 05/03/2022,18565.39285714286,38416.1197166749,0,346095
Europe,06/03/2022 - 12/03/2022,22067.341836734693,49239.80506866876,0,387527
Europe,13/03/2022 - 19/03/2022,25239.321428571428,55634.5644634677,0,476071
Europe,20/03/2022 - 26/03/2022,26194.530612244896,60235.790133093054,0,484345
Europe,27/03/2022 - 02/04/2022,23624.70408163265,56756.09938896828,0,430751
Europe,03/04/2022 - 09/04/2022,18073.60714285714,45012.691602095794,0,311638
Europe,10/04/2022 - 16/04/2022,13948.377551020409,36767.16658567499,-2868,236935
Europe,17/04/2022 - 23/04/2022,12809.566326530612,36500.753415205414,-784,277181
Europe,24/04/2022 - 30/04/2022,10344.744897959185,27175.194689392454,0,194342
Europe,01/05/2022 - 07/05/2022,8028.908163265306,19758.874337597234,0,113522
Europe,08/05/2022 - 14/05/2022,7369.418367346939,17786.744325219777,0,107568
Europe,15/05/2022 - 21/05/2022,6130.030612244898,14733.654620667245,0,86252
Europe,22/05/2022 - 28/05/2022,4605.974489795918,12239.149722199774,-29738,64437
Europe,29/05/2022 - 04/06/2022,4345.173469387755,10897.059706484002,0,61889
Europe,05/06/2022 - 11/06/2022,4919.316326530612,13884.777021447688,-94,84655
Europe,12/06/2022 - 18/06/2022,7098.775510204082,20136.70098207882,0,164092
Europe,19/06/2022 - 25/06/2022,9829.234693877552,24319.290925814017,0,123097
Europe,26/06/2022 - 02/07/2022,12749.091836734693,32121.529113133467,0,164828
Europe,03/07/2022 - 09/07/2022,15316.229591836734,40084.34501325783,0,243248
Europe,10/07/2022 - 16/07/2022,13554.923469387755,38329.795554108474,0,251337
Europe,17/07/2022 - 23/07/2022,15174.647959183674,46415.11514983957,0,367629
Europe,24/07/2022 - 30/07/2022,10037.112244897959,25926.377780715186,-1635,145472
Europe,31/07/2022 - 06/08/2022,7819.658163265306,19040.88948553867,-3528,125193
Europe,07/08/2022 - 13/08/2022,6042.372448979592,14543.611936977377,0,103059
Europe,14/08/2022 - 20/08/2022,5005.663265306122,12191.608206272831,0,77062
Europe,21/08/2022 - 27/08/2022,4505.602040816327,10384.08950836516,0,60411
Europe,28/08/2022 - 03/09/2022,3982.280612244898,9252.35057966667,0,54504
Europe,04/09/2022 - 10/09/2022,3726.045918367347,8726.082124529572,0,49709
Europe,11/09/2022 - 17/09/2022,4413.280612244898,10089.041455210476,-12934,54930
Europe,18/09/2022 - 24/09/2022,5109.413265306122,12032.85645980131,0,61475
Europe,25/09/2022 - 01/10/2022,6955.244897959184,17644.259758105818,0,96367
Europe,02/10/2022 - 08/10/2022,8266.994897959185,23704.143366367563,0,174112
Europe,09/10/2022 - 15/10/2022,9144.918367346938,26570.043599425153,0,172536
Europe,16/10/2022 - 22/10/2022,8421.637755102041,23879.57369345035,0,150052
Europe,23/10/2022 - 29/10/2022,6100.142857142857,17364.11582073494,-6885,115534
Europe,30/10/2022 - 05/11/2022,3892.377551020408,13472.753362603527,0,110988
Europe,06/11/2022 - 12/11/2022,3995.0714285714284,16215.15156803534,0,181181
Europe,13/11/2022 - 19/11/2022,4223.775510204082,17771.187126865323,0,208346
Europe,20/11/2022 - 26/11/2022,4540.663265306122,19610.627380983293,0,229122
Europe,27/11/2022 - 03/12/2022,5221.209183673469,21169.52077415311,0,227420
Europe,04/12/2022 - 10/12/2022,5416.658163265306,21704.076970207752,-5,221324
Europe,11/12/2022 - 17/12/2022,5302.311224489796,19648.675767216653,-8639,174630
Europe,18/12/2022 - 24/12/2022,4768.2704081632655,16467.49997600843,0,137572
Europe,25/12/2022 - 31/12/2022,3017.612244897959,12747.095386899762,0,122099
Europe,01/01/2023 - 07/01/2023,2861.6632653061224,12382.805049802442,0,135977
Europe,08/01/2023 - 14/01/2023,1725.7295918367347,7378.859723828629,0,84060
Europe,15/01/2023 - 21/01/2023,1161.0867346938776,4539.808560024232,0,51888
Europe,22/01/2023 - 28/01/2023,1136.8724489795918,3869.918810392786,0,38159
Europe,29/01/2023 - 04/02/2023,1188.4948979591836,3997.6989631504057,-781,34377
Europe,05/02/2023 - 11/02/2023,1194.7091836734694,3943.448467719116,-17,30901
Europe,12/02/2023 - 18/02/2023,1373.7551020408164,4192.212981625238,0,28347
Europe,19/02/2023 - 25/02/2023,1515.9132653061224,4682.572180245356,0,29438
Europe,26/02/2023 - 04/03/2023,1507.280612244898,4554.629446250027,0,32970
Europe,05/03/2023 - 11/03/2023,1319.0,3640.74216680883,0,28779
Oceania,19/01/2020 - 25/01/2020,0.0,0.0,0,0
Oceania,26/01/2020 - 01/02/2020,0.21428571428571427,0.5943456513231615,-1,3
Oceania,02/02/2020 - 08/02/2020,0.05357142857142857,0.29662604907022744,-1,1
Oceania,09/02/2020 - 15/02/2020,0.0,0.0,0,0
Oceania,16/02/2020 - 22/02/2020,0.0,0.0,0,0
Oceania,23/02/2020 - 29/02/2020,0.19642857142857142,0.7241206041472991,0,4
Oceania,01/03/2020 - 07/03/2020,0.75,1.665150825819473,0,9
Oceania,08/03/2020 - 14/03/2020,3.3392857142857144,5.660956506760017,0,27
Oceania,15/03/2020 - 21/03/2020,15.446428571428571,21.5017290153455,0,108
Oceania,22/03/2020 - 28/03/2020,52.785714285714285,59.00376391251795,0,233
Oceania,29/03/2020 - 04/04/2020,42.82142857142857,47.97086507562581,0,241
Oceania,05/04/2020 - 11/04/2020,19.875,21.785785607718037,0,89
Oceania,12/04/2020 - 18/04/2020,6.696428571428571,7.001089896598939,-1,29
Oceania,19/04/2020 - 25/04/2020,3.107142857142857,3.9711622820189394,0,21
Oceania,26/04/2020 - 02/05/2020,2.1607142857142856,3.132102318741349,-1,13
Oceania,03/05/2020 - 09/05/2020,2.625,5.337900506583259,-2,22
Oceania,10/05/2020 - 16/05/2020,1.9642857142857142,3.972470198820814,-1,19
Oceania,17/05/2020 - 23/05/2020,1.3392857142857142,2.6783766162922826,0,12
Oceania,24/05/2020 - 30/05/2020,1.3928571428571428,2.9767497310051043,-5,11
Oceania,31/05/2020 - 06/06/2020,1.1964285714285714,2.267715252745033,-1,10
Oceania,07/06/2020 - 13/06/2020,1.0892857142857142,2.874823540603908,-2,17
Oceania,14/06/2020 - 20/06/2020,2.642857142857143,7.110628591133063,0,44
Oceania,21/06/2020 - 27/06/2020,4.285714285714286,12.470640846279036,-1,81
Oceania,28/06/2020 - 04/07/2020,13.625,37.96149364816932,0,194
